,date,label,numerator,denominator,Symbol
2588,1989-12-04,"December 04, 89",110.0,100.0,WSBC
2589,2015-05-19,"May 19, 15",3.0,1.0,WSFS
2590,2002-05-10,"May 10, 02",2.0,1.0,WSM
2591,1998-05-18,"May 18, 98",2.0,1.0,WSM
2592,1994-09-27,"September 27, 94",3.0,2.0,WSM
2593,1994-02-22,"February 22, 94",3.0,2.0,WSM
2594,1990-07-02,"July 02, 90",3.0,2.0,WSM
2595,1989-06-29,"June 29, 89",3.0,2.0,WSM
2596,1986-06-27,"June 27, 86",3.0,2.0,WSM
2597,1998-08-17,"August 17, 98",3.0,2.0,WSO
2598,1996-06-17,"June 17, 96",3.0,2.0,WSO
2599,1995-05-16,"May 16, 95",3.0,2.0,WSO
2600,1992-04-09,"April 09, 92",105.0,100.0,WSO
2601,2013-09-27,"September 27, 13",2.0,1.0,WST
2602,2004-09-30,"September 30, 04",2.0,1.0,WST
2603,2004-09-29,"September 29, 04",2.0,1.0,WST
2604,1987-06-02,"June 02, 87",2.0,1.0,WST
2605,1982-05-06,"May 06, 82",2.0,1.0,WST
2606,2006-07-27,"July 27, 06",1.0,1.0,WTBA
2607,2004-07-22,"July 22, 04",105.0,100.0,WTBA
2608,1999-05-04,"May 04, 99",3.0,2.0,WTBA
2609,2002-03-15,"March 15, 02",3.0,2.0,WTFC
2610,2013-09-03,"September 03, 13",5.0,4.0,WTRG
2611,2005-12-02,"December 02, 05",4.0,3.0,WTRG
2612,2003-12-02,"December 02, 03",5.0,4.0,WTRG
2613,2001-12-03,"December 03, 01",5.0,4.0,WTRG
2614,2000-12-04,"December 04, 00",5.0,4.0,WTRG
2615,1998-01-13,"January 13, 98",4.0,3.0,WTRG
2616,1996-07-11,"July 11, 96",3.0,2.0,WTRG
2617,1986-09-03,"September 03, 86",3.0,2.0,WTRG
2618,1981-07-01,"July 01, 81",1243.0,100.0,WTRG
2619,1999-10-19,"October 19, 99",7204.0,10000.0,WTS
2620,1994-03-16,"March 16, 94",2.0,1.0,WTS
2621,1998-06-02,"June 02, 98",2.0,1.0,XEL
2622,1986-06-16,"June 16, 86",2.0,1.0,XEL
2623,1999-12-28,"December 28, 99",2.0,1.0,XLNX
2624,1999-03-12,"March 12, 99",2.0,1.0,XLNX
2625,1995-08-14,"August 14, 95",3.0,1.0,XLNX
2626,2001-07-19,"July 19, 01",2.0,1.0,XOM
2627,1997-04-14,"April 14, 97",2.0,1.0,XOM
2628,1987-09-15,"September 15, 87",2.0,1.0,XOM
2629,1981-06-12,"June 12, 81",2.0,1.0,XOM
2630,1976-07-26,"July 26, 76",2.0,1.0,XOM
2631,2006-07-18,"July 18, 06",2.0,1.0,XRAY
2632,2002-02-01,"February 01, 02",3.0,2.0,XRAY
2633,1997-10-30,"October 30, 97",2.0,1.0,XRAY
2634,1992-08-24,"August 24, 92",2.0,1.0,XRAY
2635,2006-09-12,"September 12, 06",3.0,2.0,YORW
2636,2002-05-21,"May 21, 02",2.0,1.0,YORW
2637,1997-05-15,"May 15, 97",4.0,1.0,ZION
2638,1993-01-27,"January 27, 93",2.0,1.0,ZION
2639,1981-08-17,"August 17, 81",3.0,2.0,ZION
